type, client, tx, amount
deposit, 33, 6751, 3568.6500
deposit, 6, 6752, 3000.6151
withdrawal, 37, 6753, 2014.5984
deposit, 17, 6754, 1922.0196
deposit, 46, 6755, 2526.7864
deposit, 41, 6756, 1936.6931
deposit, 16, 6757, 4061.5652
deposit, 14, 6758, 458.0963
dispute, 32, 3934,
dispute, 28, 1971,
deposit, 20, 6759, 1964.2270
deposit, 38, 6760, 4508.2086
deposit, 32, 6761, 3349.0528
withdrawal, 3, 6762, 4054.2200
deposit, 48, 6763, 3376.5065
deposit, 35, 6764, 1955.6149
deposit, 20, 6765, 3332.6985
withdrawal, 2, 6766, 1598.1478
deposit, 36, 6767, 3828.4508
deposit, 10, 6768, 2477.5364
deposit, 42, 6769, 1014.5912
deposit, 42, 6770, 3480.3700
deposit, 16, 6771, 1601.3413
deposit, 42, 6772, 4547.8812
resolve, 46, 85,
deposit, 6, 6773, 4535.3725
withdrawal, 3, 6774, 2946.6645
deposit, 39, 6775, 2943.2215
withdrawal, 29, 6776, 2605.2057
withdrawal, 20, 6777, 4268.0395
withdrawal, 3, 6778, 867.4509
resolve, 15, 740,
resolve, 22, 5072,
deposit, 12, 6779, 3124.9665
resolve, 48, 3885,
deposit, 41, 6780, 2217.4076
deposit, 16, 6781, 3851.5722
deposit, 35, 6782, 4580.9500
deposit, 6, 6783, 701.6527
deposit, 41, 6784, 2145.4468
dispute, 49, 3045,
deposit, 50, 6785, 2289.9927
deposit, 23, 6786, 4556.8029
deposit, 6, 6787, 181.6794
withdrawal, 36, 6788, 4734.3883
dispute, 48, 4148,
withdrawal, 32, 6789, 4649.3429
deposit, 40, 6790, 2519.1909
deposit, 7, 6791, 2788.4978
withdrawal, 48, 6792, 1542.1237
deposit, 39, 6793, 1163.9027
withdrawal, 47, 6794, 4317.5718
deposit, 49, 6795, 3642.3664
withdrawal, 32, 6796, 2135.7040
withdrawal, 7, 6797, 2545.4356
withdrawal, 9, 6798, 3291.0103
deposit, 14, 6799, 2045.8353
withdrawal, 35, 6800, 2629.8231
withdrawal, 23, 6801, 122.8741
dispute, 26, 2231,
deposit, 30, 6802, 4621.5921
deposit, 11, 6803, 920.3773
withdrawal, 29, 6804, 2573.6162
withdrawal, 1, 6805, 2849.3799
deposit, 29, 6806, 3217.9069
deposit, 26, 6807, 4947.5525
withdrawal, 12, 6808, 2751.4847
withdrawal, 44, 6809, 4459.9534
deposit, 39, 6810, 3.3789
deposit, 38, 6811, 1209.1875
deposit, 35, 6812, 530.8625
withdrawal, 40, 6813, 2383.1060
withdrawal, 28, 6814, 1613.5804
deposit, 32, 6815, 1900.9097
deposit, 13, 6816, 4560.6748
deposit, 48, 6817, 2661.0055
resolve, 5, 4685,
deposit, 8, 6818, 3866.0335
withdrawal, 50, 6819, 1937.6580
deposit, 38, 6820, 942.3551
resolve, 9, 1578,
deposit, 26, 6821, 1754.5944
withdrawal, 35, 6822, 2207.0060
deposit, 20, 6823, 2627.9107
deposit, 42, 6824, 1805.3050
deposit, 46, 6825, 3017.3453
deposit, 39, 6826, 3520.0301
resolve, 29, 2203,
deposit, 41, 6827, 2315.2777
dispute, 15, 5410,
deposit, 13, 6828, 90.0894
deposit, 10, 6829, 1699.4771
dispute, 42, 408,
withdrawal, 32, 6830, 1376.1853
withdrawal, 2, 6831, 2007.5009
deposit, 23, 6832, 746.1744
deposit, 15, 6833, 4254.9104
withdrawal, 14, 6834, 4104.1991
resolve, 2, 418,
deposit, 32, 6835, 3194.6933
dispute, 9, 4265,
deposit, 42, 6836, 3552.9283
withdrawal, 45, 6837, 4024.6510
dispute, 16, 3701,
deposit, 2, 6838, 3486.4310
withdrawal, 45, 6839, 460.1086
resolve, 18, 6219,
resolve, 27, 2054,
withdrawal, 4, 6840, 3601.8055
deposit, 32, 6841, 3944.9292
deposit, 20, 6842, 1265.7602
deposit, 17, 6843, 1651.5318
resolve, 25, 4660,
deposit, 43, 6844, 4113.6063
withdrawal, 33, 6845, 993.1333
dispute, 18, 5735,
withdrawal, 48, 6846, 4280.7482
resolve, 23, 1360,
deposit, 27, 6847, 4160.6250
withdrawal, 26, 6848, 4149.3520
dispute, 16, 5439,
withdrawal, 31, 6849, 1824.5930
deposit, 33, 6850, 4505.4607
withdrawal, 11, 6851, 3865.6978
withdrawal, 50, 6852, 4020.9094
deposit, 43, 6853, 4145.6037
withdrawal, 16, 6854, 4356.3376
dispute, 39, 414,
withdrawal, 23, 6855, 118.8961
deposit, 20, 6856, 1595.6364
deposit, 47, 6857, 159.4056
deposit, 18, 6858, 2004.4652
deposit, 1, 6859, 255.6832
dispute, 12, 2745,
withdrawal, 37, 6860, 228.3921
withdrawal, 15, 6861, 4573.3916
withdrawal, 10, 6862, 4222.6817
resolve, 18, 1951,
deposit, 16, 6863, 2811.1407
withdrawal, 27, 6864, 688.5364
deposit, 23, 6865, 549.6935
withdrawal, 9, 6866, 3445.6383
deposit, 20, 6867, 4962.2858
deposit, 12, 6868, 4797.1072
resolve, 14, 1882,
dispute, 30, 2939,
withdrawal, 15, 6869, 3752.9840
deposit, 49, 6870, 1653.0588
deposit, 47, 6871, 3624.4172
deposit, 10, 6872, 1195.0031
dispute, 2, 4473,
withdrawal, 23, 6873, 923.2530
deposit, 17, 6874, 744.9358
deposit, 44, 6875, 1901.5209
withdrawal, 43, 6876, 1719.7301
deposit, 34, 6877, 1817.3869
withdrawal, 13, 6878, 2770.0361
resolve, 23, 3019,
deposit, 41, 6879, 3782.9949
withdrawal, 39, 6880, 4118.9858
deposit, 38, 6881, 1160.7516
resolve, 31, 2146,
withdrawal, 23, 6882, 1563.3225
deposit, 45, 6883, 2268.7774
withdrawal, 49, 6884, 2089.3952
deposit, 35, 6885, 4226.0053
deposit, 13, 6886, 1237.2538
deposit, 7, 6887, 4988.4375
dispute, 6, 4440,
dispute, 28, 2329,
resolve, 49, 3045,
withdrawal, 49, 6888, 2121.5748
deposit, 34, 6889, 592.6415
deposit, 42, 6890, 2210.3773
deposit, 38, 6891, 3107.1813
withdrawal, 37, 6892, 1170.2070
dispute, 28, 2787,
resolve, 40, 5058,
deposit, 48, 6893, 2470.3592
deposit, 22, 6894, 162.4306
withdrawal, 40, 6895, 4107.5303
withdrawal, 9, 6896, 4571.8977
withdrawal, 27, 6897, 2203.5661
resolve, 7, 847,
dispute, 18, 5127,
deposit, 36, 6898, 2652.9633
resolve, 33, 4822,
deposit, 19, 6899, 3251.0645
deposit, 24, 6900, 3039.0336
dispute, 20, 2027,
withdrawal, 36, 6901, 878.5212
deposit, 7, 6902, 1231.5826
deposit, 24, 6903, 3835.5433
withdrawal, 30, 6904, 924.0269
deposit, 8, 6905, 3591.6777
withdrawal, 2, 6906, 3742.4348
withdrawal, 13, 6907, 4476.5006
deposit, 46, 6908, 1015.6165
deposit, 28, 6909, 4414.6620
withdrawal, 6, 6910, 4432.9932
withdrawal, 11, 6911, 3322.3623
withdrawal, 31, 6912, 593.5118
deposit, 21, 6913, 78.9984
withdrawal, 38, 6914, 573.4616
deposit, 30, 6915, 3024.7833
resolve, 22, 1458,
dispute, 11, 1874,
withdrawal, 44, 6916, 3071.9185
deposit, 47, 6917, 2517.0987
deposit, 40, 6918, 778.0991
withdrawal, 36, 6919, 1230.9281
deposit, 5, 6920, 3934.2312
dispute, 44, 1592,
deposit, 50, 6921, 134.5252
withdrawal, 33, 6922, 3412.2232
deposit, 29, 6923, 3217.3466
dispute, 39, 1393,
deposit, 24, 6924, 4316.9438
deposit, 18, 6925, 1588.9802
dispute, 12, 4585,
deposit, 48, 6926, 4034.5831
deposit, 32, 6927, 2774.7578
deposit, 14, 6928, 3723.8805
deposit, 23, 6929, 4402.4888
withdrawal, 21, 6930, 2514.9947
withdrawal, 26, 6931, 236.1546
withdrawal, 4, 6932, 1361.0031
deposit, 47, 6933, 3943.3953
withdrawal, 44, 6934, 3448.8685
withdrawal, 20, 6935, 3127.1687
dispute, 47, 6657,
deposit, 33, 6936, 481.2914
withdrawal, 16, 6937, 4150.5225
deposit, 29, 6938, 862.6159
deposit, 49, 6939, 1567.8604
deposit, 18, 6940, 1876.4848
deposit, 20, 6941, 798.4155
withdrawal, 16, 6942, 2677.0860
deposit, 24, 6943, 3980.4712
deposit, 50, 6944, 2750.8663
dispute, 47, 3962,
dispute, 34, 3064,
deposit, 15, 6945, 2076.6797
withdrawal, 35, 6946, 2826.7015
withdrawal, 6, 6947, 3242.5642
withdrawal, 16, 6948, 3691.3968
withdrawal, 30, 6949, 3745.4309
deposit, 20, 6950, 3240.0803
deposit, 12, 6951, 230.8650
withdrawal, 9, 6952, 403.9626
deposit, 7, 6953, 3902.7167
deposit, 1, 6954, 2283.7601
dispute, 18, 194,
dispute, 42, 4105,
withdrawal, 7, 6955, 901.5169
dispute, 34, 6700,
deposit, 50, 6956, 2920.7041
deposit, 17, 6957, 3992.7377
deposit, 17, 6958, 4673.7007
deposit, 31, 6959, 708.8406
deposit, 22, 6960, 1947.4266
withdrawal, 12, 6961, 2267.5977
withdrawal, 16, 6962, 2195.9541
withdrawal, 8, 6963, 3440.4930
deposit, 33, 6964, 2076.3685
deposit, 28, 6965, 1202.5884
deposit, 7, 6966, 672.3601
deposit, 25, 6967, 4618.3331
deposit, 15, 6968, 4699.7782
deposit, 32, 6969, 1037.3662
withdrawal, 35, 6970, 4230.3367
deposit, 48, 6971, 1432.4777
deposit, 11, 6972, 3647.1931
dispute, 42, 3059,
deposit, 43, 6973, 1903.9038
resolve, 20, 595,
withdrawal, 32, 6974, 2121.3147
withdrawal, 1, 6975, 1484.2844
deposit, 5, 6976, 4027.6801
deposit, 7, 6977, 3420.9891
deposit, 43, 6978, 511.3306
withdrawal, 33, 6979, 1133.8212
deposit, 35, 6980, 3685.6099
deposit, 27, 6981, 1309.6595
deposit, 17, 6982, 1941.4908
withdrawal, 37, 6983, 1937.4960
deposit, 31, 6984, 4634.8633
deposit, 36, 6985, 2793.6634
withdrawal, 1, 6986, 141.5342
resolve, 32, 1474,
withdrawal, 26, 6987, 3644.6825
withdrawal, 6, 6988, 3827.5392
deposit, 12, 6989, 3734.0999
withdrawal, 46, 6990, 4939.1562
withdrawal, 43, 6991, 3219.2454
withdrawal, 4, 6992, 1916.5089
resolve, 18, 194,
withdrawal, 25, 6993, 3714.1340
withdrawal, 38, 6994, 470.9392
deposit, 11, 6995, 641.4125
deposit, 31, 6996, 620.3861
deposit, 6, 6997, 2682.3678
resolve, 38, 5121,
deposit, 31, 6998, 1673.3291
dispute, 40, 6790,
withdrawal, 42, 6999, 1260.2218
deposit, 19, 7000, 2908.1765
deposit, 39, 7001, 284.4012
deposit, 9, 7002, 532.2779
deposit, 18, 7003, 2731.4264
deposit, 22, 7004, 4939.2238
withdrawal, 48, 7005, 474.6042
resolve, 43, 16,
deposit, 28, 7006, 384.8475
dispute, 44, 3799,
deposit, 27, 7007, 4307.8528
deposit, 27, 7008, 1000.5814
resolve, 39, 2997,
deposit, 23, 7009, 2243.1567
deposit, 49, 7010, 2072.0887
deposit, 20, 7011, 3044.0122
deposit, 36, 7012, 2535.5829
withdrawal, 14, 7013, 2627.7787
resolve, 38, 5417,
resolve, 26, 183,
withdrawal, 8, 7014, 3818.0491
deposit, 1, 7015, 2497.9555
dispute, 32, 3085,
dispute, 8, 6818,
deposit, 13, 7016, 2107.9586
withdrawal, 16, 7017, 384.4088
withdrawal, 34, 7018, 1647.1147
deposit, 49, 7019, 4239.4236
deposit, 39, 7020, 4173.9691
deposit, 44, 7021, 816.7111
dispute, 19, 5853,
deposit, 15, 7022, 1708.7319
resolve, 16, 3275,
deposit, 49, 7023, 4154.3252
deposit, 18, 7024, 4995.9526
resolve, 41, 4893,
deposit, 7, 7025, 2189.7269
deposit, 39, 7026, 3502.8194
deposit, 36, 7027, 4402.9231
resolve, 48, 4086,
resolve, 32, 100,
withdrawal, 46, 7028, 4957.2885
deposit, 26, 7029, 4055.4905
withdrawal, 35, 7030, 1975.8249
deposit, 17, 7031, 1790.0376
withdrawal, 14, 7032, 3616.6395
deposit, 21, 7033, 1168.7709
withdrawal, 14, 7034, 3879.9044
dispute, 1, 5975,
withdrawal, 26, 7035, 2606.5822
deposit, 50, 7036, 4789.6658
withdrawal, 38, 7037, 2143.2451
withdrawal, 24, 7038, 4409.6464
deposit, 30, 7039, 678.0569
deposit, 47, 7040, 160.5523
deposit, 40, 7041, 3026.7585
withdrawal, 7, 7042, 2304.5113
resolve, 13, 5844,
withdrawal, 6, 7043, 2092.6853
deposit, 5, 7044, 4386.7241
resolve, 40, 5812,
deposit, 2, 7045, 2391.0953
withdrawal, 31, 7046, 3284.3116
deposit, 1, 7047, 3531.7361
withdrawal, 9, 7048, 3252.2813
deposit, 48, 7049, 4254.9199
dispute, 45, 1774,
resolve, 4, 2918,
deposit, 47, 7050, 1173.4425
withdrawal, 1, 7051, 470.7229
deposit, 42, 7052, 3954.5134
deposit, 11, 7053, 1482.6545
deposit, 18, 7054, 776.5068
deposit, 2, 7055, 786.7097
withdrawal, 49, 7056, 1839.2786
deposit, 20, 7057, 2196.0913
withdrawal, 6, 7058, 590.0767
deposit, 28, 7059, 3286.8501
deposit, 27, 7060, 4948.4670
deposit, 37, 7061, 1425.0358
withdrawal, 23, 7062, 962.0276
deposit, 46, 7063, 324.7683
dispute, 3, 2202,
deposit, 20, 7064, 4193.8535
deposit, 44, 7065, 3167.1886
deposit, 12, 7066, 1927.7176
withdrawal, 50, 7067, 352.9957
withdrawal, 21, 7068, 1916.6543
withdrawal, 12, 7069, 3746.7447
resolve, 12, 3616,
deposit, 31, 7070, 1911.1553
deposit, 38, 7071, 3319.8254
deposit, 39, 7072, 866.3454
withdrawal, 23, 7073, 1168.6383
deposit, 6, 7074, 2843.4057
withdrawal, 5, 7075, 3125.5626
withdrawal, 49, 7076, 959.3730
dispute, 40, 3964,
withdrawal, 9, 7077, 1402.2135
deposit, 10, 7078, 1470.2806
withdrawal, 44, 7079, 888.3734
deposit, 18, 7080, 2050.5576
withdrawal, 20, 7081, 3372.7291
deposit, 15, 7082, 4761.3599
resolve, 31, 5068,
withdrawal, 25, 7083, 2180.9000
deposit, 47, 7084, 186.4126
deposit, 24, 7085, 4059.6769
deposit, 16, 7086, 3637.2920
withdrawal, 40, 7087, 4723.5724
deposit, 22, 7088, 104.1179
deposit, 22, 7089, 4105.9625
dispute, 23, 6024,
withdrawal, 41, 7090, 4517.1006
withdrawal, 40, 7091, 4943.4810
dispute, 31, 2106,
resolve, 37, 4747,
deposit, 19, 7092, 1633.7959
withdrawal, 7, 7093, 4197.5343
withdrawal, 22, 7094, 224.0080
deposit, 36, 7095, 2615.1684
withdrawal, 49, 7096, 2959.5894
withdrawal, 18, 7097, 681.8713
deposit, 30, 7098, 1061.3327
withdrawal, 19, 7099, 3697.8595
withdrawal, 26, 7100, 3334.8101
withdrawal, 28, 7101, 2148.4975
withdrawal, 40, 7102, 2896.9537
withdrawal, 27, 7103, 3503.9811
dispute, 42, 5644,
dispute, 38, 5417,
deposit, 6, 7104, 403.9680
deposit, 14, 7105, 3992.1040
deposit, 46, 7106, 4661.7109
dispute, 22, 6180,
deposit, 28, 7107, 3639.4782
withdrawal, 22, 7108, 382.8680
withdrawal, 28, 7109, 4718.4140
deposit, 25, 7110, 2456.9740
withdrawal, 37, 7111, 4434.0921
deposit, 14, 7112, 1420.4331
withdrawal, 24, 7113, 3053.4814
deposit, 28, 7114, 2877.4184
resolve, 18, 5735,
withdrawal, 27, 7115, 2042.6425
deposit, 15, 7116, 2422.3628
withdrawal, 9, 7117, 4124.1201
dispute, 17, 4949,
withdrawal, 5, 7118, 2358.1444
deposit, 38, 7119, 839.0933
resolve, 29, 1320,
dispute, 22, 3180,
withdrawal, 35, 7120, 1618.6307
deposit, 32, 7121, 2139.1629
deposit, 25, 7122, 4372.7219
dispute, 5, 2804,
withdrawal, 34, 7123, 3234.1252
dispute, 49, 645,
deposit, 43, 7124, 1926.8131
withdrawal, 23, 7125, 1103.6736
deposit, 6, 7126, 108.6784
withdrawal, 49, 7127, 706.5109
deposit, 25, 7128, 3005.4109
deposit, 40, 7129, 3242.6108
withdrawal, 19, 7130, 3213.5021
dispute, 24, 4916,
deposit, 30, 7131, 1751.3908
deposit, 31, 7132, 243.8634
deposit, 21, 7133, 2074.7695
deposit, 13, 7134, 3736.7896
deposit, 20, 7135, 3400.0142
withdrawal, 39, 7136, 1290.8249
withdrawal, 39, 7137, 1887.5999
withdrawal, 16, 7138, 1163.1458
deposit, 44, 7139, 4815.0199
deposit, 24, 7140, 2198.7222
withdrawal, 31, 7141, 3570.3221
deposit, 4, 7142, 2242.4661
deposit, 8, 7143, 4429.5441
resolve, 23, 1770,
deposit, 44, 7144, 2067.3822
deposit, 16, 7145, 4716.0048
withdrawal, 21, 7146, 3483.1021
withdrawal, 36, 7147, 4574.1506
withdrawal, 32, 7148, 1324.8306
withdrawal, 50, 7149, 4293.4509
deposit, 44, 7150, 1434.2717
withdrawal, 19, 7151, 4196.5540
dispute, 9, 4827,
deposit, 48, 7152, 2298.4791
dispute, 2, 5980,
withdrawal, 25, 7153, 2328.6548
dispute, 19, 245,
deposit, 31, 7154, 2106.2522
deposit, 20, 7155, 2983.8641
deposit, 20, 7156, 441.3345
withdrawal, 31, 7157, 3832.6537
withdrawal, 14, 7158, 296.9750
deposit, 3, 7159, 3216.7487
dispute, 18, 3713,
withdrawal, 26, 7160, 1785.3418
withdrawal, 16, 7161, 3724.3260
deposit, 22, 7162, 1220.8309
deposit, 22, 7163, 3273.4707
deposit, 16, 7164, 1709.7824
deposit, 13, 7165, 4324.5960
deposit, 27, 7166, 2149.1866
withdrawal, 44, 7167, 4577.1081
deposit, 1, 7168, 4308.5047
deposit, 30, 7169, 144.5159
deposit, 48, 7170, 393.4070
withdrawal, 16, 7171, 4074.6638
dispute, 49, 929,
dispute, 6, 5379,
deposit, 37, 7172, 2957.8469
deposit, 21, 7173, 4968.0922
deposit, 7, 7174, 3414.2364
deposit, 14, 7175, 3744.3789
deposit, 18, 7176, 2008.9652
deposit, 47, 7177, 1532.0633
dispute, 6, 4607,
deposit, 33, 7178, 2434.3040
withdrawal, 47, 7179, 2307.7914
dispute, 26, 3984,
withdrawal, 36, 7180, 4427.1907
withdrawal, 2, 7181, 3701.8704
deposit, 24, 7182, 2020.5804
withdrawal, 38, 7183, 1874.6363
withdrawal, 40, 7184, 338.9971
deposit, 45, 7185, 1163.3524
withdrawal, 47, 7186, 902.4034
deposit, 32, 7187, 2114.0654
dispute, 2, 2497,
deposit, 40, 7188, 2675.1497
deposit, 10, 7189, 335.4268
deposit, 5, 7190, 1081.4074
deposit, 25, 7191, 1880.4822
deposit, 20, 7192, 2255.3362
deposit, 36, 7193, 2953.9039
withdrawal, 30, 7194, 3666.1617
deposit, 11, 7195, 1305.7508
deposit, 20, 7196, 4138.0691
deposit, 21, 7197, 3028.5382
withdrawal, 2, 7198, 4650.1152
withdrawal, 44, 7199, 832.4174
deposit, 33, 7200, 2404.2542
withdrawal, 23, 7201, 4960.5610
dispute, 48, 4073,
dispute, 27, 5882,
deposit, 31, 7202, 1512.2318
deposit, 14, 7203, 4593.3663
deposit, 44, 7204, 939.4926
deposit, 33, 7205, 1869.4403
withdrawal, 27, 7206, 3862.2302
resolve, 6, 5379,
withdrawal, 50, 7207, 2689.8218
withdrawal, 45, 7208, 594.6370
withdrawal, 21, 7209, 1718.6361
withdrawal, 40, 7210, 289.4293
withdrawal, 20, 7211, 3529.4091
deposit, 5, 7212, 4583.3687
deposit, 36, 7213, 4896.0306
deposit, 34, 7214, 4197.5161
deposit, 8, 7215, 1883.9490
withdrawal, 40, 7216, 889.0727
deposit, 7, 7217, 2937.9834
deposit, 49, 7218, 4772.9695
withdrawal, 46, 7219, 3827.1469
deposit, 13, 7220, 4802.5867
deposit, 17, 7221, 4330.7431
deposit, 9, 7222, 3517.8872
deposit, 12, 7223, 1558.7838
deposit, 45, 7224, 3041.3309
deposit, 30, 7225, 3722.8141
dispute, 49, 1227,
deposit, 12, 7226, 316.5712
deposit, 31, 7227, 4523.0135
deposit, 6, 7228, 1478.6148
deposit, 13, 7229, 1247.2930
deposit, 42, 7230, 1781.7924
deposit, 4, 7231, 4761.3495
dispute, 3, 3965,
withdrawal, 1, 7232, 2248.9013
resolve, 43, 4305,
deposit, 24, 7233, 3069.5569
withdrawal, 50, 7234, 1564.3105
deposit, 48, 7235, 4197.0510
deposit, 48, 7236, 4001.1004
withdrawal, 20, 7237, 598.3969
deposit, 12, 7238, 2988.1794
dispute, 27, 6608,
deposit, 18, 7239, 1706.2161
resolve, 20, 3374,
deposit, 7, 7240, 114.5392
deposit, 45, 7241, 3741.0653
deposit, 25, 7242, 3450.1086
resolve, 4, 4806,
withdrawal, 45, 7243, 3633.5509
deposit, 11, 7244, 3320.7690
withdrawal, 48, 7245, 617.4896
resolve, 27, 2533,
dispute, 44, 4401,
withdrawal, 41, 7246, 2010.5423
withdrawal, 25, 7247, 4178.2906
deposit, 25, 7248, 4773.0173
withdrawal, 13, 7249, 3157.1360
deposit, 46, 7250, 431.7516
deposit, 23, 7251, 2843.5154
resolve, 41, 5411,
dispute, 23, 5881,
withdrawal, 41, 7252, 2279.3254
deposit, 11, 7253, 728.8364
resolve, 42, 2041,
withdrawal, 36, 7254, 1698.0016
deposit, 9, 7255, 1270.4432
deposit, 30, 7256, 4696.3780
deposit, 23, 7257, 441.8616
deposit, 46, 7258, 4057.0102
dispute, 33, 263,
resolve, 46, 3145,
deposit, 26, 7259, 79.6781
deposit, 19, 7260, 2762.0904
deposit, 12, 7261, 1310.7371
resolve, 23, 5881,
deposit, 29, 7262, 4773.0967
deposit, 39, 7263, 4830.1949
dispute, 38, 6385,
deposit, 47, 7264, 2922.1183
deposit, 26, 7265, 4814.6839
deposit, 3, 7266, 468.8419
deposit, 41, 7267, 4204.9882
withdrawal, 9, 7268, 1102.7880
withdrawal, 34, 7269, 2543.2956
deposit, 47, 7270, 4400.3674
deposit, 45, 7271, 4912.6806
deposit, 40, 7272, 4147.9396
deposit, 25, 7273, 3295.0095
resolve, 42, 3935,
deposit, 2, 7274, 4423.6044
withdrawal, 47, 7275, 4340.6808
withdrawal, 1, 7276, 4610.5246
dispute, 38, 1084,
deposit, 49, 7277, 2887.0894
deposit, 33, 7278, 83.3817
deposit, 49, 7279, 3605.1550
deposit, 34, 7280, 2934.3172
withdrawal, 21, 7281, 3649.2633
deposit, 46, 7282, 2847.6891
deposit, 38, 7283, 3556.4896
withdrawal, 30, 7284, 4044.3954
deposit, 24, 7285, 1166.7923
deposit, 36, 7286, 1196.8425
deposit, 6, 7287, 4786.5638
dispute, 14, 4452,
withdrawal, 47, 7288, 1105.3135
dispute, 26, 2887,
deposit, 33, 7289, 3795.6960
dispute, 41, 3729,
deposit, 25, 7290, 3443.8328
withdrawal, 11, 7291, 1837.7999
deposit, 43, 7292, 2673.9807
deposit, 11, 7293, 2627.6857
dispute, 35, 1230,
deposit, 34, 7294, 1091.6690
resolve, 14, 4586,
withdrawal, 22, 7295, 2135.4696
deposit, 44, 7296, 4710.6086
withdrawal, 27, 7297, 3195.6931
deposit, 40, 7298, 4745.4503
deposit, 36, 7299, 1094.0545
deposit, 47, 7300, 1403.6322
deposit, 37, 7301, 2374.7195
deposit, 15, 7302, 1787.0711
deposit, 31, 7303, 1611.8862
withdrawal, 46, 7304, 1648.7652
withdrawal, 33, 7305, 3500.1011
deposit, 35, 7306, 3542.6877
deposit, 6, 7307, 4834.8399
withdrawal, 41, 7308, 1455.6631
resolve, 44, 1639,
deposit, 29, 7309, 1616.1528
dispute, 48, 6600,
deposit, 32, 7310, 2122.0040
deposit, 18, 7311, 3065.6428
deposit, 21, 7312, 359.7075
resolve, 42, 4105,
withdrawal, 26, 7313, 2202.9986
deposit, 16, 7314, 4676.8265
deposit, 4, 7315, 2828.6227
deposit, 48, 7316, 2521.5841
deposit, 8, 7317, 1980.0130
withdrawal, 3, 7318, 429.3075
withdrawal, 37, 7319, 2377.0000
deposit, 12, 7320, 4609.8238
withdrawal, 34, 7321, 1403.8218
dispute, 48, 6361,
deposit, 11, 7322, 2397.9868
withdrawal, 4, 7323, 2838.6281
withdrawal, 17, 7324, 2179.4697
dispute, 6, 466,
deposit, 18, 7325, 40.5334
deposit, 20, 7326, 2767.7439
deposit, 22, 7327, 4352.3350
resolve, 16, 2004,
withdrawal, 26, 7328, 4933.8228
deposit, 23, 7329, 1631.4801
withdrawal, 2, 7330, 1725.2516
resolve, 26, 4217,
dispute, 18, 4045,
withdrawal, 41, 7331, 3502.5758
withdrawal, 4, 7332, 3145.6320
dispute, 26, 3418,
deposit, 40, 7333, 2866.9280
withdrawal, 45, 7334, 765.7851
withdrawal, 23, 7335, 2043.8402
withdrawal, 44, 7336, 767.8195
deposit, 48, 7337, 212.8688
withdrawal, 23, 7338, 4849.2499
deposit, 42, 7339, 4192.1546
withdrawal, 16, 7340, 4304.4768
deposit, 30, 7341, 1700.9206
deposit, 9, 7342, 446.7042
deposit, 12, 7343, 2083.9250
withdrawal, 39, 7344, 1853.9026
withdrawal, 33, 7345, 1334.9747
withdrawal, 1, 7346, 2229.0552
dispute, 2, 1044,
withdrawal, 43, 7347, 3906.3830
withdrawal, 37, 7348, 4690.7920
deposit, 5, 7349, 2280.4242
withdrawal, 5, 7350, 765.8838
dispute, 18, 6440,
deposit, 50, 7351, 826.0569
deposit, 7, 7352, 2147.2202
dispute, 35, 2686,
deposit, 34, 7353, 3903.1177
deposit, 37, 7354, 2379.3437
dispute, 28, 7107,
deposit, 3, 7355, 2407.0440
deposit, 20, 7356, 3626.4210
dispute, 46, 2930,
withdrawal, 50, 7357, 2159.5470
dispute, 32, 3328,
dispute, 10, 3897,
resolve, 50, 5225,
withdrawal, 26, 7358, 4733.0448
deposit, 20, 7359, 4325.6447
withdrawal, 24, 7360, 2968.7118
deposit, 4, 7361, 3319.9508
withdrawal, 22, 7362, 3217.2451
withdrawal, 15, 7363, 3832.4988
deposit, 17, 7364, 1201.9598
withdrawal, 43, 7365, 1312.0748
resolve, 9, 2496,
deposit, 33, 7366, 1683.8324
withdrawal, 15, 7367, 1713.0440
deposit, 47, 7368, 3169.4001
dispute, 26, 4084,
withdrawal, 30, 7369, 1069.9835
deposit, 10, 7370, 1188.9364
deposit, 24, 7371, 4833.6910
withdrawal, 2, 7372, 4169.9493
dispute, 38, 6256,
dispute, 48, 3450,
deposit, 33, 7373, 488.6054
resolve, 3, 3066,
withdrawal, 50, 7374, 4545.4167
deposit, 8, 7375, 3883.4733
withdrawal, 16, 7376, 1067.0248
deposit, 41, 7377, 1509.7585
deposit, 2, 7378, 2325.0701
deposit, 38, 7379, 4985.4565
withdrawal, 46, 7380, 480.0801
withdrawal, 32, 7381, 3347.2049
deposit, 45, 7382, 1227.7846
deposit, 36, 7383, 1746.4974
withdrawal, 22, 7384, 4973.4700
deposit, 14, 7385, 2496.5686
deposit, 46, 7386, 3832.9161
withdrawal, 30, 7387, 126.9915
deposit, 25, 7388, 503.8648
deposit, 23, 7389, 3078.8734
deposit, 3, 7390, 3789.8925
withdrawal, 3, 7391, 4700.5861
deposit, 42, 7392, 1348.5517
withdrawal, 35, 7393, 2162.3809
withdrawal, 34, 7394, 1563.0055
deposit, 26, 7395, 4519.3270
withdrawal, 48, 7396, 3990.6327
withdrawal, 50, 7397, 1181.7537
deposit, 38, 7398, 2121.1026
deposit, 16, 7399, 1764.7030
deposit, 28, 7400, 2434.0353
withdrawal, 44, 7401, 3977.9182
withdrawal, 39, 7402, 2037.5962
withdrawal, 30, 7403, 640.4357
deposit, 14, 7404, 1350.4532
deposit, 14, 7405, 1152.4197
withdrawal, 7, 7406, 3766.4078
deposit, 5, 7407, 1360.5249
